==================== 2026-03-01T11:08:33.069194Z | 4bb6b453-9011-4293-a6ce-e9a6a4218de3 ====================
11:08:33.069304 [info ]: Starting dbt LSP server
11:08:33.069351 [info ]: Connecting to LSP client on port 8000
11:08:33.071279 [info ]: Successfully connected to LSP client
11:08:33.071300 [info ]: Creating LSP service...
11:08:33.162828 [info ]: Creating LSP server...
11:08:33.162876 [info ]: Starting LSP server...
11:08:33.230001 [info ]: Started loading project
11:08:33.241745 [info ]: Loading profiles.yml
11:08:33.578455 [info ]:    Started resolving packages from packages.yml
11:08:36.408678 [debug]: Started analyzing model analytics.analytics_seller_dashboard_v1
11:08:36.408683 [info ]:    Skipped [-------] model analytics.analytics_seller_dashboard_v1 (table)
11:08:36.408689 [debug]: Finished analyzing [  0.00s] model analytics.analytics_seller_dashboard_v1 [skipped]
11:08:36.408701 [info ]: Started model analytics.analytics_seller_dashboard_v2
11:08:36.408706 [debug]: Started rendering model analytics.analytics_seller_dashboard_v2
11:08:36.408711 [debug]: Finished rendering [  0.00s] model analytics.analytics_seller_dashboard_v2 [skipped]
11:08:36.408716 [debug]: Started analyzing model analytics.analytics_seller_dashboard_v2
11:08:36.408721 [info ]:    Skipped [-------] model analytics.analytics_seller_dashboard_v2 (table)
11:08:36.408727 [debug]: Finished analyzing [  0.00s] model analytics.analytics_seller_dashboard_v2 [skipped]
11:08:36.408734 [info ]: Started model core.core_refunds
11:08:36.408738 [debug]: Started rendering model core.core_refunds
11:08:36.408744 [debug]: Finished rendering [  0.00s] model core.core_refunds [skipped]
11:08:36.408749 [debug]: Started analyzing model core.core_refunds
11:08:36.408754 [info ]:    Skipped [-------] model core.core_refunds (table)
11:08:36.408760 [debug]: Finished analyzing [  0.00s] model core.core_refunds [skipped]
11:08:36.408766 [info ]: Started model analytics.analytics_finance_monthly
11:08:36.408770 [debug]: Started rendering model analytics.analytics_finance_monthly
11:08:36.408775 [debug]: Finished rendering [  0.00s] model analytics.analytics_finance_monthly [skipped]
11:08:36.408780 [debug]: Started analyzing model analytics.analytics_finance_monthly
11:08:36.408786 [info ]:    Skipped [-------] model analytics.analytics_finance_monthly (table)
11:08:36.408791 [debug]: Finished analyzing [  0.00s] model analytics.analytics_finance_monthly [skipped]
11:08:36.408802 [info ]: Started model analytics.analytics_refund_analysis
11:08:36.408805 [debug]: Started rendering model analytics.analytics_refund_analysis
11:08:36.408811 [debug]: Finished rendering [  0.00s] model analytics.analytics_refund_analysis [skipped]
11:08:36.408816 [debug]: Started analyzing model analytics.analytics_refund_analysis
11:08:36.408821 [info ]:    Skipped [-------] model analytics.analytics_refund_analysis (table)
11:08:36.408826 [debug]: Finished analyzing [  0.00s] model analytics.analytics_refund_analysis [skipped]
11:08:36.408832 [info ]: Started model analytics.analytics_channel_roi
11:08:36.408836 [debug]: Started rendering model analytics.analytics_channel_roi
11:08:36.408842 [debug]: Finished rendering [  0.00s] model analytics.analytics_channel_roi [skipped]
11:08:36.408846 [debug]: Started analyzing model analytics.analytics_channel_roi
11:08:36.408851 [info ]:    Skipped [-------] model analytics.analytics_channel_roi (table)
11:08:36.408856 [debug]: Finished analyzing [  0.00s] model analytics.analytics_channel_roi [skipped]
11:08:36.408862 [info ]: Started model core.core_products
11:08:36.408867 [debug]: Started rendering model core.core_products
11:08:36.408872 [debug]: Finished rendering [  0.00s] model core.core_products [skipped]
11:08:36.408877 [debug]: Started analyzing model core.core_products
11:08:36.408882 [info ]:    Skipped [-------] model core.core_products (table)
11:08:36.408924 [debug]: Finished analyzing [  0.00s] model core.core_products [skipped]
11:08:36.408955 [info ]: Started model analytics.analytics_product_performance
11:08:36.408979 [debug]: Started rendering model analytics.analytics_product_performance
11:08:36.408996 [debug]: Finished rendering [  0.00s] model analytics.analytics_product_performance [skipped]
11:08:36.409016 [debug]: Started analyzing model analytics.analytics_product_performance
11:08:36.409032 [info ]:    Skipped [-------] model analytics.analytics_product_performance (table)
11:08:36.409063 [debug]: Finished analyzing [  0.00s] model analytics.analytics_product_performance [skipped]
11:08:36.420457 [debug]: Finished rendering [  0.03s] seed seeds.plan_definitions [success]
11:08:36.420577 [debug]: Started analyzing seed seeds.plan_definitions
11:08:36.420627 [debug]: Finished rendering [  0.03s] seed seeds.currency_rates [success]
11:08:36.420656 [debug]: Started analyzing seed seeds.currency_rates
11:08:36.420692 [debug]: Finished rendering [  0.03s] seed seeds.product_categories [success]
11:08:36.420713 [debug]: Started analyzing seed seeds.product_categories
11:08:36.420735 [debug]: Finished rendering [  0.03s] seed seeds.market_regions [success]
11:08:36.420754 [debug]: Started analyzing seed seeds.market_regions
11:08:36.420885 [info ]:  Succeeded [  0.03s] seed  seeds.market_regions (table)
11:08:36.420934 [debug]: Finished analyzing [  0.00s] seed seeds.market_regions [success]
11:08:36.420954 [info ]:  Succeeded [  0.03s] seed  seeds.plan_definitions (table)
11:08:36.420975 [debug]: Finished analyzing [  0.00s] seed seeds.plan_definitions [success]
11:08:36.421004 [info ]: Started model core.core_subscriptions
11:08:36.421024 [debug]: Started rendering model core.core_subscriptions
11:08:36.421044 [debug]: Finished rendering [  0.00s] model core.core_subscriptions [skipped]
11:08:36.421057 [debug]: Started analyzing model core.core_subscriptions
11:08:36.421073 [info ]:    Skipped [-------] model core.core_subscriptions (table)
11:08:36.421086 [debug]: Finished analyzing [  0.00s] model core.core_subscriptions [skipped]
11:08:36.421120 [info ]: Started model analytics.analytics_executive_kpis
11:08:36.421131 [debug]: Started rendering model analytics.analytics_executive_kpis
11:08:36.421146 [debug]: Finished rendering [  0.00s] model analytics.analytics_executive_kpis [skipped]
11:08:36.421158 [debug]: Started analyzing model analytics.analytics_executive_kpis
11:08:36.421169 [info ]:    Skipped [-------] model analytics.analytics_executive_kpis (table)
11:08:36.421181 [debug]: Finished analyzing [  0.00s] model analytics.analytics_executive_kpis [skipped]
11:08:36.421206 [info ]: Started model analytics.analytics_subscription_health
11:08:36.421221 [debug]: Started rendering model analytics.analytics_subscription_health
11:08:36.421248 [debug]: Finished rendering [  0.00s] model analytics.analytics_subscription_health [skipped]
11:08:36.421259 [info ]: Finished rendering [  0.03s] (102 nodes, 75 skipped, 23 errors)
11:08:36.421271 [debug]: Started analyzing model analytics.analytics_subscription_health
11:08:36.421288 [info ]:    Skipped [-------] model analytics.analytics_subscription_health (table)
11:08:36.421300 [debug]: Finished analyzing [  0.00s] model analytics.analytics_subscription_health [skipped]
11:08:36.421317 [info ]:  Succeeded [  0.03s] seed  seeds.currency_rates (table)
11:08:36.421336 [debug]: Finished analyzing [  0.00s] seed seeds.currency_rates [success]
11:08:36.421365 [info ]:  Succeeded [  0.03s] seed  seeds.product_categories (table)
11:08:36.421391 [debug]: Finished analyzing [  0.00s] seed seeds.product_categories [success]
11:08:36.421398 [info ]: Finished analyzing [  0.02s] (102 nodes, 98 skipped, 0 errors)
11:08:36.438635 [info ]: Cached model count updated: 98 models (accurate)
